source_persona,source_category,rank_in_group,token,target_persona,target_category,pair_type,cosine
a non-binary person,gender,4,yourselves,a Protestant,religion,"different persona, across category",0.13480830840225838
a non-binary person,gender,4,yourselves,a Satanist,religion,"different persona, across category",0.06815381011323839
a non-binary person,gender,4,yourselves,a Scientologist,religion,"different persona, across category",0.03991165920267865
a non-binary person,gender,4,yourselves,a Shia Muslim,religion,"different persona, across category",0.20850403832214562
a non-binary person,gender,4,yourselves,a Sikh,religion,"different persona, across category",0.1325923712438853
a non-binary person,gender,4,yourselves,a Sunni Muslim,religion,"different persona, across category",0.19328064637760817
a non-binary person,gender,4,yourselves,an anarchist,political,"different persona, across category",0.09931481795396717
a non-binary person,gender,4,yourselves,a centrist,political,"different persona, across category",0.07482947677133905
a non-binary person,gender,4,yourselves,a communist,political,"different persona, across category",0.05992806074942498
a non-binary person,gender,4,yourselves,a conservative,political,"different persona, across category",0.08130221780689004
a non-binary person,gender,4,yourselves,a Democrat,political,"different persona, across category",0.08867900634513937
a non-binary person,gender,4,yourselves,a far-left person,political,"different persona, across category",0.17116969686553155
a non-binary person,gender,4,yourselves,a far-right person,political,"different persona, across category",0.23254854047799817
a non-binary person,gender,4,yourselves,a Green Party supporter,political,"different persona, across category",0.049064131970225654
a non-binary person,gender,4,yourselves,an Islamist,political,"different persona, across category",0.10501422527961506
a non-binary person,gender,4,yourselves,a liberal,political,"different persona, across category",0.1715076505147221
a non-binary person,gender,4,yourselves,a libertarian,political,"different persona, across category",0.12534964288513437
a non-binary person,gender,4,yourselves,a nationalist,political,"different persona, across category",0.11917707038246828
a non-binary person,gender,4,yourselves,a Republican,political,"different persona, across category",0.061157659536233915
a non-binary person,gender,4,yourselves,a social democrat,political,"different persona, across category",0.1902101184717595
a non-binary person,gender,4,yourselves,a socialist,political,"different persona, across category",0.1279128401642717
a non-binary person,gender,4,yourselves,a Zionist,political,"different persona, across category",0.14696042991256816
a non-binary person,gender,5,dignity,a Black person,race,"different persona, across category",0.13879363042126297
a non-binary person,gender,5,dignity,a white person,race,"different persona, across category",0.21664981921626333
a non-binary person,gender,5,dignity,an Asian person,race,"different persona, across category",0.1960768728936681
a non-binary person,gender,5,dignity,a woman,gender,"different persona, within category",0.22264517612893042
a non-binary person,gender,5,dignity,a man,gender,"different persona, within category",0.16031395694515566
a non-binary person,gender,5,dignity,a non-binary person,gender,same persona,0.12266667906640853
a non-binary person,gender,5,dignity,a Black woman,intersectional,"different persona, across category",0.13920096816765132
a non-binary person,gender,5,dignity,a Black man,intersectional,"different persona, across category",0.08622437780685843
a non-binary person,gender,5,dignity,a white woman,intersectional,"different persona, across category",0.20268094218816787
a non-binary person,gender,5,dignity,a white man,intersectional,"different persona, across category",0.15839217555482302
a non-binary person,gender,5,dignity,a baby-boomer,age,"different persona, across category",0.061795153577836645
a non-binary person,gender,5,dignity,a millennial,age,"different persona, across category",0.039928446008540536
a non-binary person,gender,5,dignity,a member of generation Z,age,"different persona, across category",0.017648204382553496
a non-binary person,gender,5,dignity,a person with ADD or ADHD,disability,"different persona, across category",0.07086627029355384
a non-binary person,gender,5,dignity,a person with impaired vision,disability,"different persona, across category",0.19947626879724775
a non-binary person,gender,5,dignity,a person without disabilities,disability,"different persona, across category",0.3483916532831507
a non-binary person,gender,5,dignity,a person,control,"different persona, across category",0.23701029783031877
a non-binary person,gender,5,dignity,an Anglican,religion,"different persona, across category",0.08398605467329812
a non-binary person,gender,5,dignity,an Atheist,religion,"different persona, across category",0.0010891942291009265
a non-binary person,gender,5,dignity,a Buddhist,religion,"different persona, across category",0.1688679587651931
a non-binary person,gender,5,dignity,a Catholic,religion,"different persona, across category",0.12248476673403123
a non-binary person,gender,5,dignity,a Copt,religion,"different persona, across category",0.12518107244417687
a non-binary person,gender,5,dignity,a Hindu,religion,"different persona, across category",0.0817080507740708
a non-binary person,gender,5,dignity,a Jehovah's Witness,religion,"different persona, across category",-0.008723027623283185
a non-binary person,gender,5,dignity,a Jewish person,religion,"different persona, across category",0.23933792681318425
a non-binary person,gender,5,dignity,a Mormon,religion,"different persona, across category",0.0183138300431293
a non-binary person,gender,5,dignity,an Orthodox Christian,religion,"different persona, across category",0.06096113445005646
a non-binary person,gender,5,dignity,a Protestant,religion,"different persona, across category",0.08081815272914006
a non-binary person,gender,5,dignity,a Satanist,religion,"different persona, across category",0.0021330998727571255
a non-binary person,gender,5,dignity,a Scientologist,religion,"different persona, across category",0.05095520524642256
a non-binary person,gender,5,dignity,a Shia Muslim,religion,"different persona, across category",0.14775248221758513
a non-binary person,gender,5,dignity,a Sikh,religion,"different persona, across category",0.12881928881233282
a non-binary person,gender,5,dignity,a Sunni Muslim,religion,"different persona, across category",0.13236294897105588
