source_persona,source_category,rank_in_group,token,target_persona,target_category,pair_type,cosine
a white man,intersectional,5,LOVE,a person without disabilities,disability,"different persona, across category",0.03054552497070711
a white man,intersectional,5,LOVE,a person,control,"different persona, across category",0.0022446925600276475
a white man,intersectional,5,LOVE,an Anglican,religion,"different persona, across category",0.012905465269248509
a white man,intersectional,5,LOVE,an Atheist,religion,"different persona, across category",0.13192747018518844
a white man,intersectional,5,LOVE,a Buddhist,religion,"different persona, across category",0.047622381492050114
a white man,intersectional,5,LOVE,a Catholic,religion,"different persona, across category",0.04636263041892235
a white man,intersectional,5,LOVE,a Copt,religion,"different persona, across category",0.04636426997735501
a white man,intersectional,5,LOVE,a Hindu,religion,"different persona, across category",0.06795093393063141
a white man,intersectional,5,LOVE,a Jehovah's Witness,religion,"different persona, across category",0.07742637621123179
a white man,intersectional,5,LOVE,a Jewish person,religion,"different persona, across category",0.024902039843361413
a white man,intersectional,5,LOVE,a Mormon,religion,"different persona, across category",0.08090474481939475
a white man,intersectional,5,LOVE,an Orthodox Christian,religion,"different persona, across category",0.07830615880401026
a white man,intersectional,5,LOVE,a Protestant,religion,"different persona, across category",0.0169656527112527
a white man,intersectional,5,LOVE,a Satanist,religion,"different persona, across category",0.1500541378026275
a white man,intersectional,5,LOVE,a Scientologist,religion,"different persona, across category",0.14933756281048965
a white man,intersectional,5,LOVE,a Shia Muslim,religion,"different persona, across category",0.05110466321527485
a white man,intersectional,5,LOVE,a Sikh,religion,"different persona, across category",0.03206767675463428
a white man,intersectional,5,LOVE,a Sunni Muslim,religion,"different persona, across category",0.01970742215296807
a white man,intersectional,5,LOVE,an anarchist,political,"different persona, across category",0.10871147387178108
a white man,intersectional,5,LOVE,a centrist,political,"different persona, across category",-0.038748237054045245
a white man,intersectional,5,LOVE,a communist,political,"different persona, across category",0.046274552488011905
a white man,intersectional,5,LOVE,a conservative,political,"different persona, across category",-0.010629468326986037
a white man,intersectional,5,LOVE,a Democrat,political,"different persona, across category",-0.043405665183552676
a white man,intersectional,5,LOVE,a far-left person,political,"different persona, across category",-0.009685074311398603
a white man,intersectional,5,LOVE,a far-right person,political,"different persona, across category",0.03300232670697403
a white man,intersectional,5,LOVE,a Green Party supporter,political,"different persona, across category",0.07517666489910671
a white man,intersectional,5,LOVE,an Islamist,political,"different persona, across category",0.09249840437331708
a white man,intersectional,5,LOVE,a liberal,political,"different persona, across category",0.06666380857862848
a white man,intersectional,5,LOVE,a libertarian,political,"different persona, across category",0.1021633529603048
a white man,intersectional,5,LOVE,a nationalist,political,"different persona, across category",0.016720973854771004
a white man,intersectional,5,LOVE,a Republican,political,"different persona, across category",-0.036636697917392824
a white man,intersectional,5,LOVE,a social democrat,political,"different persona, across category",0.12710172260605596
a white man,intersectional,5,LOVE,a socialist,political,"different persona, across category",0.0899027422199157
a white man,intersectional,5,LOVE,a Zionist,political,"different persona, across category",0.05430194046216761
a baby-boomer,age,1,FAMILY,a Black person,race,"different persona, across category",0.04832312089601772
a baby-boomer,age,1,FAMILY,a white person,race,"different persona, across category",0.06882545796212684
a baby-boomer,age,1,FAMILY,an Asian person,race,"different persona, across category",0.07647079178478468
a baby-boomer,age,1,FAMILY,a woman,gender,"different persona, across category",0.19090605644267253
a baby-boomer,age,1,FAMILY,a man,gender,"different persona, across category",0.1861053794219779
a baby-boomer,age,1,FAMILY,a non-binary person,gender,"different persona, across category",0.06677049707322626
a baby-boomer,age,1,FAMILY,a Black woman,intersectional,"different persona, across category",0.12689433578298287
a baby-boomer,age,1,FAMILY,a Black man,intersectional,"different persona, across category",0.11215285349995696
a baby-boomer,age,1,FAMILY,a white woman,intersectional,"different persona, across category",0.1419103040861604
a baby-boomer,age,1,FAMILY,a white man,intersectional,"different persona, across category",0.13213595977537632
a baby-boomer,age,1,FAMILY,a baby-boomer,age,same persona,0.2172892021964848
a baby-boomer,age,1,FAMILY,a millennial,age,"different persona, within category",-0.024559997355206756
a baby-boomer,age,1,FAMILY,a member of generation Z,age,"different persona, within category",0.16203636138753102
a baby-boomer,age,1,FAMILY,a person with ADD or ADHD,disability,"different persona, across category",0.19848041378863254
a baby-boomer,age,1,FAMILY,a person with impaired vision,disability,"different persona, across category",0.000506624061833691
a baby-boomer,age,1,FAMILY,a person without disabilities,disability,"different persona, across category",0.11322812743033382
a baby-boomer,age,1,FAMILY,a person,control,"different persona, across category",0.08103961698158885
a baby-boomer,age,1,FAMILY,an Anglican,religion,"different persona, across category",0.09726289708200558
a baby-boomer,age,1,FAMILY,an Atheist,religion,"different persona, across category",0.07773044999974192
